,nodes_pred,nodes_Conv_clas,nodes_Dense_clas,kernel_size,strides,learning_rate_pred,learning_rate_clas,batch_sizes_pred,batch_sizes_clas,val_treshold_pred,val_treshold_clas,max_val_amount_pred,max_val_amount_clas,val_freq_pred,val_freq_clas,EPOCHS_pred,EPOCHS_clas,time_steps,trials,brain_areas,mse_pred,mse_clas,true_positive_clas,true_negative_clas,STOP_pred,STOP_clas,time,brain_area
1590,50,25,10,4,3,5e-05,5e-05,200,10,1e-08,1e-08,50,200,100,5,15,40,100,1000,1000,0.0226752060050928,0.12462865813707602,0.47147147147147145,1.0,Max_epochs,Max Epochs,26.541940927505493,463
1591,50,20,25,4,3,1e-06,5e-05,100,5,1e-10,1e-08,200,100,50,10,40,35,100,1000,1000,0.024814941042294387,0.06382966596914147,0.987987987987988,0.8920539730134932,Max_epochs,Max Epochs,41.72119927406311,463
1592,50,20,25,4,3,0.0001,5e-05,25,5,1e-08,1e-08,200,100,50,10,40,35,100,1000,1000,0.015629049985143126,0.06074860371865255,0.9819819819819819,0.9880059970014993,Max val increment,Max Epochs,52.43295979499817,463
1593,75,20,25,4,3,5e-05,5e-05,100,5,1e-08,1e-08,200,100,50,10,20,35,100,1000,1000,0.0208537197289631,0.010370340638166062,0.996996996996997,0.9850074962518741,Max_epochs,Max Epochs,33.09284496307373,463
1594,100,20,25,4,3,1e-05,5e-05,200,5,1e-08,1e-08,200,100,50,10,25,35,100,1000,1000,0.018170070231509218,0.02095826775607776,1.0,0.9625187406296851,Max_epochs,Max val increment,30.011706113815308,463
1595,50,20,25,4,3,1e-06,5e-05,25,5,1e-10,1e-08,200,100,50,10,40,35,100,1000,1000,0.031045047498784506,0.14588855181475993,0.3933933933933934,0.9655172413793104,Max val increment,Max Epochs,35.268598794937134,463
1596,125,25,10,8,3,5e-05,5e-05,100,10,1e-08,1e-08,50,100,50,10,20,15,100,1000,1000,0.021138450722880512,0.028119469546881666,0.978978978978979,0.9940029985007496,Max val increment,Max Epochs,25.77518081665039,463
1597,50,25,10,8,3,0.0001,5e-05,200,10,1e-08,1e-08,50,100,50,10,30,15,100,1000,1000,0.020011047968582926,0.15107903716559445,0.08408408408408409,1.0,Max val increment,Max Epochs,25.380326986312866,463
1598,50,20,20,2,1,1e-05,5e-05,100,5,1e-08,1e-08,50,200,25,2,30,25,100,1000,1000,0.020655199032653865,0.011957610563502715,1.0,0.9790104947526237,Max_epochs,Max val increment,40.00037384033203,463
1599,75,20,20,2,1,1e-06,5e-05,200,5,1e-08,1e-08,200,200,25,2,30,25,100,1000,1000,0.028196796043108634,0.2234645747509808,0.0,1.0,Max_epochs,Max val increment,28.912587881088257,463
1600,50,30,20,6,2,0.005,5e-05,100,5,1e-09,1e-10,50,50,25,5,35,15,100,1000,1000,0.02933455387726899,0.22222118790504367,0.0,1.0,Max val increment,Max val increment,20.13875913619995,463
1601,50,20,20,6,2,0.005,5e-05,25,5,1e-08,1e-10,100,50,100,5,15,30,100,1000,1000,0.04726693832546919,0.22339593027020924,0.0,1.0,Max val increment,Max val increment,24.014754056930542,463
1602,150,25,10,4,3,5e-05,5e-05,100,5,1e-09,1e-10,100,50,100,5,15,35,100,1000,1000,0.02064060561696051,0.09998696536142367,0.0,1.0,Max_epochs,Max val increment,30.038001775741577,463
1603,75,20,10,2,2,0.005,5e-05,200,5,1e-08,1e-10,100,50,100,5,15,30,100,1000,1000,0.8783443195074851,0.21845170386254448,0.0,1.0,Max_epochs,Max val increment,23.56816601753235,463
1604,50,30,5,2,1,0.0001,5e-05,100,5,1e-09,1e-10,100,100,25,10,15,35,100,1000,1000,0.02119259289216406,0.22211875070865464,0.0,1.0,Max val increment,Max val increment,30.290589094161987,463
1605,50,35,10,8,3,5e-05,5e-05,100,25,1e-09,1e-10,100,50,25,5,15,30,100,1000,1000,0.02110033338550764,0.018905257609466035,0.993993993993994,0.9835082458770614,Max_epochs,Max Epochs,27.676772117614746,463
1606,175,35,10,8,3,1e-06,5e-05,25,25,1e-09,1e-10,100,50,25,5,15,30,100,1000,1000,0.01928756463416563,0.11933241076300702,0.0,1.0,Max_epochs,Max Epochs,60.503100872039795,463
1607,125,30,10,10,1,5e-06,0.0001,25,25,1e-09,1e-10,100,50,25,10,15,35,100,1000,1000,0.019857228002254004,0.07462956170502903,0.9069069069069069,0.9850074962518741,Max val increment,Max Epochs,41.6812481880188,463
1608,50,30,10,10,1,5e-06,0.0001,25,25,1e-09,1e-10,100,50,25,10,15,35,100,1000,1000,0.019370227745442056,0.031091597206845234,0.9009009009009009,0.9895052473763118,Max val increment,Max Epochs,42.02709221839905,463
1609,50,30,10,10,1,5e-06,0.0001,25,25,1e-09,1e-10,100,50,100,10,15,35,100,1000,1000,0.019615757285047022,0.010784139687434151,0.996996996996997,0.9850074962518741,Max_epochs,Max Epochs,40.96390509605408,463
1610,100,30,10,10,1,5e-06,0.0001,25,25,1e-09,1e-10,100,50,100,10,15,35,100,1000,1000,0.019652047995742307,0.08770204716245457,1.0,0.9730134932533733,Max_epochs,Max Epochs,43.49112892150879,463
1611,50,30,10,10,1,5e-06,0.0001,25,25,1e-09,1e-10,100,50,100,10,15,35,100,1000,1000,0.019895156921331338,0.02964697648233943,1.0,0.9475262368815592,Max_epochs,Max Epochs,41.07810997962952,463
1612,50,30,10,10,1,5e-06,0.0001,25,25,1e-09,1e-10,100,50,25,10,15,35,100,1000,1000,0.02047633160678699,0.022684534147490137,1.0,0.9565217391304348,Max val increment,Max Epochs,33.88159704208374,463
1613,50,30,10,10,1,0.0001,0.0001,25,25,1e-09,1e-10,100,50,100,10,15,35,100,1000,1000,0.019583098464571444,0.06386149543461092,1.0,0.974512743628186,Max val increment,Max Epochs,34.72371983528137,463
1614,50,30,10,10,1,5e-06,0.0001,25,25,1e-09,1e-10,100,50,100,10,15,35,100,1000,1000,0.020417775208349826,0.010542916900024157,0.990990990990991,0.9850074962518741,Max_epochs,Max val increment,41.07307696342468,463
1615,50,30,10,10,1,0.0001,0.0001,25,25,1e-09,1e-10,100,50,100,10,15,35,100,1000,1000,0.018437534525205707,0.011080446543326407,0.96996996996997,0.9970014992503748,Max val increment,Max val increment,40.22256898880005,463
1616,50,30,10,10,1,5e-06,0.0001,25,25,1e-09,1e-10,100,50,25,10,15,35,100,1000,1000,0.020285572401116853,0.02198144548778237,0.9369369369369369,0.9910044977511244,Max_epochs,Max Epochs,47.94694495201111,463
1617,50,30,10,10,1,0.0001,0.0001,25,25,1e-09,1e-10,100,50,100,10,15,35,100,1000,1000,0.022957578601138777,0.011905440476919818,1.0,0.9805097451274363,Max val increment,Max Epochs,39.73185086250305,463
1618,125,30,10,10,1,5e-06,0.0001,200,25,1e-09,1e-10,100,50,100,10,15,35,100,1000,1000,0.025728009612815,0.05167996340048306,1.0,0.904047976011994,Max_epochs,Max Epochs,25.591105937957764,463
1619,50,30,10,10,1,0.0001,0.0001,200,25,1e-09,1e-10,100,50,25,10,15,35,100,1000,1000,0.02088951679435491,0.014564281233325298,0.993993993993994,0.9805097451274363,Max_epochs,Max Epochs,25.43116283416748,463
1620,50,30,10,10,1,5e-06,0.0001,25,25,1e-09,1e-10,100,50,100,10,15,35,100,1000,1000,0.019490533638531978,0.005544801530135914,0.996996996996997,0.9895052473763118,Max_epochs,Max val increment,42.024425983428955,463
1621,50,30,10,10,1,5e-06,0.0001,200,25,1e-09,1e-10,100,50,100,10,15,35,100,1000,1000,0.025619236148905156,0.11733905905693551,1.0,0.8680659670164917,Max_epochs,Max Epochs,24.683106184005737,463
1622,50,30,10,10,1,0.0001,0.0001,25,25,1e-09,1e-10,100,50,100,10,15,35,100,1000,1000,0.01692230684258919,0.007624118669794538,0.993993993993994,0.992503748125937,Max val increment,Max Epochs,42.07625389099121,463
1623,50,30,10,10,1,0.0001,0.0001,200,25,1e-09,1e-10,100,50,25,10,15,35,100,1000,1000,0.022950746778114012,0.17346213235361002,0.1021021021021021,1.0,Max_epochs,Max Epochs,25.323664903640747,463
1624,50,30,10,10,1,5e-06,0.0001,100,50,1e-10,1e-08,200,200,50,10,20,20,100,1000,1000,0.023007797840739266,0.11125047764382194,0.6426426426426426,0.992503748125937,Max_epochs,Max Epochs,29.144797801971436,463
1625,100,15,25,10,1,1e-06,0.0001,25,50,1e-10,1e-08,200,200,50,10,25,20,100,1000,1000,0.016902056301456848,0.07855211128540822,0.8228228228228228,0.9940029985007496,Max_epochs,Max Epochs,63.73257493972778,463
1626,50,15,25,10,1,0.0001,0.0001,100,25,1e-10,1e-10,50,200,50,10,20,15,100,1000,1000,0.021524158898275827,0.15731687810947786,0.05105105105105105,1.0,Max val increment,Max Epochs,22.626212120056152,463
1627,50,15,25,10,1,5e-06,0.0001,25,25,1e-10,1e-10,50,50,50,10,20,15,100,1000,1000,0.019753177085650005,0.06983177890907169,0.6726726726726727,0.9985007496251874,Max val increment,Max Epochs,35.81028890609741,463
1628,50,15,5,10,1,1e-06,0.0001,25,25,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.024548770551445286,0.07936376638278136,1.0,0.856071964017991,Max_epochs,Max Epochs,50.0059609413147,463
1629,50,15,5,10,1,5e-06,0.0001,100,25,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.0200012966143577,0.035287043552568946,0.9069069069069069,0.9850074962518741,Max_epochs,Max Epochs,28.76417827606201,463
1630,50,15,5,10,1,0.0001,0.0001,200,25,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.02189786320366044,0.11463856237280864,0.0,1.0,Max_epochs,Max Epochs,25.506458044052124,463
1631,50,40,5,10,2,1e-06,0.0001,25,25,1e-10,1e-08,50,200,50,10,20,15,100,1000,1000,0.022871780429526225,0.17627202096839392,0.009009009009009009,1.0,Max_epochs,Max Epochs,50.350807905197144,463
1632,150,15,20,10,1,5e-06,0.0001,100,25,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.020320136966490855,0.01045375096426499,0.9819819819819819,0.9940029985007496,Max_epochs,Max Epochs,31.871787071228027,463
1633,50,15,20,10,1,0.0001,0.0001,200,25,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.01983819537506239,0.015603905006038204,0.9519519519519519,0.9955022488755623,Max_epochs,Max Epochs,25.82578182220459,463
1634,125,15,20,10,1,1e-06,0.0001,200,25,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.024136037852558166,0.2174569429253105,0.0,1.0,Max_epochs,Max val increment,27.46308207511902,463
1635,50,15,5,10,1,5e-06,0.005,25,25,1e-10,1e-10,50,50,50,5,20,35,100,1000,1000,0.020025547037669403,0.016737067640636687,1.0,0.974512743628186,Max_epochs,Max val increment,50.376524209976196,463
1636,50,15,5,10,1,0.0001,0.005,100,25,1e-10,1e-10,50,50,50,5,20,35,100,1000,1000,0.02082224029522295,0.1355908898958075,0.7357357357357357,0.9910044977511244,Max val increment,Max val increment,25.794174909591675,463
1637,50,15,5,2,1,5e-06,0.0001,200,25,1e-10,1e-08,50,50,50,5,20,35,100,1000,1000,0.023669009986620713,0.20608724412007506,0.0,1.0,Max_epochs,Max val increment,26.398601770401,463
1638,50,25,20,10,1,1e-06,0.005,25,25,1e-10,1e-10,50,200,50,10,20,15,100,1000,1000,0.025095980733131525,0.24412206642143394,0.0,1.0,Max_epochs,Max Epochs,50.743831157684326,463
1639,50,30,10,6,3,1e-05,1e-05,25,50,1e-08,1e-10,200,200,100,10,40,40,100,1000,1000,0.017848328512509486,0.2090037926680746,0.0,1.0,Max val increment,Max Epochs,54.285560131073,463
1640,50,30,10,4,3,5e-05,1e-05,25,5,1e-09,1e-10,100,50,100,10,15,35,100,1000,1000,0.019133882388582515,0.07883175799284779,0.8048048048048048,0.9970014992503748,Max val increment,Max Epochs,42.59299993515015,463
1641,50,25,10,4,3,5e-05,1e-05,25,5,1e-09,1e-10,100,50,100,10,15,35,100,1000,1000,0.01794066803775751,0.1023133800000121,0.6126126126126126,0.9940029985007496,Max val increment,Max Epochs,43.462523221969604,463
1642,100,30,10,6,3,1e-05,1e-05,25,5,1e-09,1e-09,100,50,25,10,15,35,100,1000,1000,0.021094418044518008,0.11119078698103217,0.33933933933933935,1.0,Max val increment,Max Epochs,38.282228231430054,463
1643,50,45,10,4,3,5e-05,1e-05,25,5,1e-09,1e-10,100,50,100,5,15,35,100,1000,1000,0.020186622347088824,0.21933645561514234,0.0,1.0,Max_epochs,Max val increment,41.38300800323486,463
1644,50,35,10,6,3,1e-05,1e-05,25,5,1e-09,1e-10,100,100,100,10,15,35,100,1000,1000,0.02112897163036124,0.15829988594726122,0.012012012012012012,1.0,Max_epochs,Max Epochs,46.12810921669006,463
1645,50,25,10,10,1,5e-05,0.0001,25,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.01864195776642788,0.030036995830233528,0.9129129129129129,0.9955022488755623,Max val increment,Max val increment,43.46720600128174,463
1646,50,25,10,10,1,5e-05,0.0001,25,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.01850458525693086,0.010260577805813407,0.987987987987988,0.9865067466266867,Max val increment,Max val increment,42.068618059158325,463
1647,50,25,10,10,1,1e-05,0.0001,100,5,1e-09,1e-09,100,50,25,10,15,35,100,1000,1000,0.021305087063920893,0.013615012794335605,0.996996996996997,0.9790104947526237,Max_epochs,Max val increment,28.718143939971924,463
1648,50,25,10,10,1,5e-05,0.0001,25,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.020060492310286837,0.01678423660819338,0.9669669669669669,0.9865067466266867,Max_epochs,Max val increment,43.34887099266052,463
1649,50,25,10,10,1,1e-06,0.0001,25,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.02495430094884718,0.08323418932110802,1.0,0.952023988005997,Max_epochs,Max val increment,45.29453110694885,463
1650,50,25,10,10,1,5e-05,0.0001,100,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.022131807702738475,0.036771829619518775,0.8558558558558559,0.9955022488755623,Max_epochs,Max val increment,27.580153226852417,463
1651,125,25,10,10,1,1e-06,0.0001,25,5,1e-09,1e-09,100,50,25,10,15,35,100,1000,1000,0.023697804964128256,0.014805732475974548,0.984984984984985,0.9775112443778111,Max_epochs,Max val increment,55.949549198150635,463
1652,50,25,10,10,1,1e-05,0.0001,100,5,1e-09,1e-09,100,50,100,10,25,35,100,1000,1000,0.01807301805948011,0.08482899815116843,0.8108108108108109,0.9970014992503748,Max_epochs,Max val increment,29.580131769180298,463
1653,50,25,10,10,1,5e-05,0.0001,25,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.015279640703669918,0.009867159270495583,0.996996996996997,0.9835082458770614,Max val increment,Max val increment,40.21637511253357,463
1654,50,25,10,10,1,1e-06,0.0001,25,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.019490697603937134,0.034287257920541235,0.8798798798798799,0.9835082458770614,Max_epochs,Max val increment,43.186240911483765,463
1655,50,25,10,10,1,5e-05,0.0001,100,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.02549410352298984,0.024193469264967425,1.0,0.95952023988006,Max_epochs,Max val increment,27.92442488670349,463
1656,50,25,10,10,1,1e-05,0.0001,25,5,1e-08,1e-09,100,50,25,10,15,35,100,1000,1000,0.020971956895381474,0.018576908548745066,1.0,0.967016491754123,Max val increment,Max val increment,37.25504493713379,463
1657,50,25,10,10,1,1e-06,0.0001,25,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.018753336829442132,0.02321096686492073,0.9279279279279279,0.9895052473763118,Max_epochs,Max val increment,42.27226710319519,463
1658,50,25,10,10,1,5e-05,0.0001,100,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.0205631106510833,0.010353318432652966,0.978978978978979,0.9910044977511244,Max_epochs,Max val increment,31.481404781341553,463
1659,50,25,10,10,1,1e-06,0.0001,25,5,1e-08,1e-09,100,50,100,10,15,35,100,1000,1000,0.022238445559086967,0.02210069943260212,0.9429429429429429,0.9835082458770614,Max_epochs,Max val increment,44.785794734954834,463
1660,50,25,10,10,1,5e-05,0.0001,25,5,1e-09,1e-09,100,50,25,10,15,35,100,1000,1000,0.020103966268161726,0.06184609938391032,0.9459459459459459,0.9985007496251874,Max val increment,Max val increment,27.762568950653076,463
1661,50,25,10,10,1,1e-05,0.0001,100,5,1e-08,1e-09,100,50,100,10,15,35,100,1000,1000,0.023983366324429354,0.032226874054223156,1.0,0.9445277361319341,Max_epochs,Max val increment,28.61539101600647,463
1662,50,25,10,10,1,1e-06,0.0001,25,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.02459843934607854,0.03705206847650754,1.0,0.9280359820089955,Max_epochs,Max val increment,42.36300611495972,463
1663,50,25,10,10,1,5e-05,0.0001,25,5,1e-08,1e-09,100,50,25,10,25,35,100,1000,1000,0.019187272863794576,0.020085114484925757,1.0,0.9640179910044977,Max val increment,Max val increment,25.71995973587036,463
1664,50,25,10,10,1,1e-06,0.0001,100,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.024499285897864414,0.09106531485839982,0.7687687687687688,0.9355322338830585,Max_epochs,Max val increment,29.984243869781494,463
1665,50,25,10,10,1,5e-05,0.0001,25,5,1e-08,1e-09,100,50,100,10,15,35,100,1000,1000,0.019090882316812077,0.012632480178108248,0.987987987987988,0.9865067466266867,Max_epochs,Max val increment,46.49355387687683,463
1666,100,25,10,10,1,1e-05,0.0001,25,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.015389608133633978,0.008971819891330638,1.0,0.9865067466266867,Max val increment,Max val increment,39.98569703102112,463
1667,50,25,10,10,1,1e-06,0.0001,25,5,1e-08,1e-09,100,50,100,10,15,35,100,1000,1000,0.02449856657854431,0.05306561620301109,0.993993993993994,0.9565217391304348,Max_epochs,Max Epochs,47.87457299232483,463
1668,50,25,10,10,1,5e-05,0.0001,100,5,1e-09,1e-09,100,50,25,10,15,35,100,1000,1000,0.021185286544238794,0.040132533422411736,0.8258258258258259,0.9970014992503748,Max val increment,Max val increment,24.853366136550903,463
1669,50,25,10,10,1,1e-05,0.0001,25,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.019748066754352787,0.011513993790319109,1.0,0.9820089955022488,Max_epochs,Max val increment,42.48720073699951,463
1670,125,25,10,10,1,1e-06,0.0001,25,5,1e-08,1e-09,100,50,100,10,15,35,100,1000,1000,0.02449709720846992,0.031085957316818433,1.0,0.9475262368815592,Max_epochs,Max val increment,46.118776082992554,463
1671,50,25,10,10,1,5e-05,0.0001,100,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.022180354893805206,0.08999238334870378,0.6756756756756757,0.9985007496251874,Max_epochs,Max val increment,28.751030921936035,463
1672,50,25,10,10,1,5e-05,0.0001,25,5,1e-08,1e-09,100,50,25,10,15,35,100,1000,1000,0.022872807797155344,0.03210647569227016,1.0,0.9430284857571214,Max val increment,Max val increment,26.586419820785522,463
1673,50,25,10,10,1,1e-06,0.0001,100,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.0321064136488236,0.19055614803343424,0.9429429429429429,0.5847076461769115,Max_epochs,Max Epochs,33.106117725372314,463
1674,50,25,10,10,1,1e-05,0.0001,25,5,1e-08,1e-09,200,50,100,10,30,35,100,1000,1000,0.017986346261941108,0.0072330968291340085,1.0,0.9880059970014993,Max_epochs,Max val increment,62.517467975616455,463
1675,150,25,10,10,1,5e-05,0.0001,25,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.01974434019895992,0.008117673401001358,1.0,0.9865067466266867,Max val increment,Max val increment,43.38899493217468,463
1676,50,25,10,10,1,1e-06,0.0001,25,5,1e-08,1e-09,100,50,25,10,25,35,100,1000,1000,0.026398989977794444,0.217722828828306,0.0,1.0,Max val increment,Max val increment,49.17457628250122,463
1677,50,25,10,10,1,1e-05,0.0001,100,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.020223353389964165,0.019632368277533594,1.0,0.9685157421289355,Max_epochs,Max val increment,29.004616022109985,463
1678,50,25,10,10,1,5e-05,0.0001,25,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.01733559516261643,0.017612819483008656,0.9459459459459459,0.9940029985007496,Max val increment,Max val increment,40.42632174491882,463
1679,50,25,10,10,1,0.0001,0.0001,25,5,1e-08,1e-09,50,50,100,10,15,35,100,1000,1000,0.020267288069526334,0.01668436314977389,0.9669669669669669,0.9880059970014993,Max val increment,Max val increment,31.170436143875122,463
1680,50,25,10,10,1,5e-05,0.0001,25,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.02034724292091398,0.014376441476600698,0.9669669669669669,0.9835082458770614,Max val increment,Max val increment,33.99996209144592,463
1681,50,25,10,10,1,1e-06,0.0001,100,5,1e-08,1e-09,200,50,100,10,15,35,100,1000,1000,0.03042464008086698,0.15873231825923603,0.9129129129129129,0.7466266866566716,Max_epochs,Max val increment,30.10583996772766,463
1682,50,25,10,10,1,5e-05,0.0001,25,5,1e-09,1e-09,100,50,25,10,15,35,100,1000,1000,0.021568364179680007,0.07139909824521526,0.9819819819819819,0.9940029985007496,Max val increment,Max val increment,29.679569244384766,463
1683,50,25,10,10,1,1e-05,0.0001,25,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.02097776366141398,0.011205429724056429,0.996996996996997,0.9835082458770614,Max_epochs,Max val increment,43.145973920822144,463
1684,50,25,10,10,1,0.0001,0.0001,25,5,1e-08,1e-09,50,50,100,10,15,35,100,1000,1000,0.018314782444991115,0.013351831838308315,1.0,0.9775112443778111,Max val increment,Max val increment,32.40655708312988,463
1685,50,25,10,10,1,1e-06,0.0001,100,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.030594293297133108,0.13288325025249692,0.4984984984984985,0.9715142428785607,Max_epochs,Max val increment,32.17657399177551,463
1686,50,30,10,10,1,5e-05,0.0001,25,5,1e-08,1e-09,50,50,25,10,15,35,100,1000,1000,0.021067476983686356,0.011428826248264827,0.990990990990991,0.9850074962518741,Max val increment,Max val increment,25.68925404548645,463
1687,50,30,10,10,1,1e-05,0.0001,25,5,1e-09,1e-09,100,50,100,10,15,35,100,1000,1000,0.019717761500127204,0.011984934002424357,0.987987987987988,0.9865067466266867,Max_epochs,Max val increment,42.83500528335571,463
1688,175,20,5,10,2,5e-06,0.0001,50,10,1e-10,1e-08,200,50,25,2,40,25,100,1000,1000,0.019494709403080134,0.22157058931687765,0.0,1.0,Max val increment,Max val increment,43.440755128860474,463
1689,100,30,20,10,1,5e-06,0.0001,50,10,1e-10,1e-08,200,50,25,2,25,25,100,1000,1000,0.021187734754690928,0.016224087269386865,0.996996996996997,0.9700149925037481,Max val increment,Max val increment,40.0710825920105,463
1690,100,30,20,10,1,0.0001,0.0001,50,10,1e-08,1e-08,200,50,25,2,25,25,100,1000,1000,0.02077356265422142,0.026856050845120678,0.93993993993994,0.992503748125937,Max val increment,Max val increment,32.13441777229309,463
1691,100,30,20,10,1,5e-06,0.0001,50,10,1e-08,1e-08,200,50,25,2,25,25,100,1000,1000,0.019997930501990453,0.01130189418016248,0.9819819819819819,0.9865067466266867,Max val increment,Max val increment,38.2770631313324,463
